pairID,gold_label,Sentence1,Sentence2,Explanation_1,Sentence1_marked_1,Sentence2_marked_1,Sentence1_Highlighted_1,Sentence2_Highlighted_1,Explanation_2,Sentence1_marked_2,Sentence2_marked_2,Sentence1_Highlighted_2,Sentence2_Highlighted_2,Explanation_3,Sentence1_marked_3,Sentence2_marked_3,Sentence1_Highlighted_3,Sentence2_Highlighted_3
ex10861,entailment,The scientists learned that the musician recognized the stylists .,The musician recognized the stylists .,The musician recognized the stylists happened .,,,,,,,,,,,,,,
ex10862,entailment,The essayists forgot that the essayist supported the directors .,The essayist supported the directors .,The essayist supported the directors happened .,,,,,,,,,,,,,,
ex10863,entailment,The colorist learned that the actor ran .,The actor ran .,The actor ran happened .,,,,,,,,,,,,,,
ex10864,entailment,The essayist forgot that the strategists saw the animator .,The strategists saw the animator .,The strategists saw the animator happened .,,,,,,,,,,,,,,
ex10865,entailment,The dancer knew that the artists contacted the directors .,The artists contacted the directors .,The artists contacted the directors happened .,,,,,,,,,,,,,,
ex10866,entailment,The musician forgot that the athlete thanked the secretary .,The athlete thanked the secretary .,The athlete thanked the secretary happened .,,,,,,,,,,,,,,
ex10867,entailment,The director learned that the photographers performed .,The photographers performed .,The photographers performed happened .,,,,,,,,,,,,,,
ex10868,entailment,The musician remembered that the actors danced .,The actors danced .,The actors danced happened .,,,,,,,,,,,,,,
ex10869,entailment,The lawyer learned that the athlete introduced the managers .,The athlete introduced the managers .,The athlete introduced the managers happened .,,,,,,,,,,,,,,
ex10870,entailment,The stylist remembered that the athletes believed the administrator .,The athletes believed the administrator .,The athletes believed the administrator happened .,,,,,,,,,,,,,,
ex10871,entailment,The essayist knew that the photojournalist danced .,The photojournalist danced .,The photojournalist danced happened .,,,,,,,,,,,,,,
ex10872,entailment,The musician forgot that the lawyer avoided the illustrators .,The lawyer avoided the illustrators .,The lawyer avoided the illustrators happened .,,,,,,,,,,,,,,
ex10873,entailment,The student learned that the curator advised the strategist .,The curator advised the strategist .,The curator advised the strategist happened .,,,,,,,,,,,,,,
ex10874,entailment,The lawyers forgot that the potter advised the designer .,The potter advised the designer .,The potter advised the designer happened .,,,,,,,,,,,,,,
ex10875,entailment,The photographers forgot that the secretaries stopped the judge .,The secretaries stopped the judge .,The secretaries stopped the judge happened .,,,,,,,,,,,,,,
ex10876,entailment,The artisans remembered that the photojournalist contacted the baker .,The photojournalist contacted the baker .,The photojournalist contacted the baker happened .,,,,,,,,,,,,,,
ex10877,entailment,The banker remembered that the professors thanked the sculptor .,The professors thanked the sculptor .,The professors thanked the sculptor happened .,,,,,,,,,,,,,,
ex10878,entailment,The artisans knew that the banker mentioned the sculptors .,The banker mentioned the sculptors .,The banker mentioned the sculptors happened .,,,,,,,,,,,,,,
ex10879,entailment,The president knew that the singers helped the architect .,The singers helped the architect .,The singers helped the architect happened .,,,,,,,,,,,,,,
ex10880,entailment,The stylist learned that the manager helped the strategists .,The manager helped the strategists .,The manager helped the strategists happened .,,,,,,,,,,,,,,
ex10881,entailment,The photojournalist forgot that the photographers believed the singers .,The photographers believed the singers .,The photographers believed the singers happened .,,,,,,,,,,,,,,
ex10882,entailment,The lyricists knew that the professor stopped the singers .,The professor stopped the singers .,The professor stopped the singers happened .,,,,,,,,,,,,,,
ex10883,entailment,The sculptor knew that the potter waited .,The potter waited .,The potter waited happened .,,,,,,,,,,,,,,
ex10884,entailment,The animators forgot that the writers admired the singer .,The writers admired the singer .,The writers admired the singer happened .,,,,,,,,,,,,,,
ex10885,entailment,The strategists remembered that the lawyers waited .,The lawyers waited .,The lawyers waited happened .,,,,,,,,,,,,,,
ex10886,entailment,The administrator remembered that the senator shouted .,The senator shouted .,The senator shouted happened .,,,,,,,,,,,,,,
ex10887,entailment,The architect remembered that the animators recommended the president .,The animators recommended the president .,The animators recommended the president happened .,,,,,,,,,,,,,,
ex10888,entailment,The administrators forgot that the artisans recommended the lawyer .,The artisans recommended the lawyer .,The artisans recommended the lawyer happened .,,,,,,,,,,,,,,
ex10889,entailment,The lyricists learned that the stylist admired the illustrator .,The stylist admired the illustrator .,The stylist admired the illustrator happened .,,,,,,,,,,,,,,
ex10890,entailment,The photojournalist forgot that the students contacted the pencillers .,The students contacted the pencillers .,The students contacted the pencillers happened .,,,,,,,,,,,,,,
ex10891,entailment,The photographer knew that the potter shouted .,The potter shouted .,The potter shouted happened .,,,,,,,,,,,,,,
ex10892,entailment,The photographer forgot that the tourist waited .,The tourist waited .,The tourist waited happened .,,,,,,,,,,,,,,
ex10893,entailment,The actors learned that the musician mentioned the professor .,The musician mentioned the professor .,The musician mentioned the professor happened .,,,,,,,,,,,,,,
ex10894,entailment,The designers learned that the dancers resigned .,The dancers resigned .,The dancers resigned happened .,,,,,,,,,,,,,,
ex10895,entailment,The animator remembered that the architect helped the stylists .,The architect helped the stylists .,The architect helped the stylists happened .,,,,,,,,,,,,,,
ex10896,entailment,The animators learned that the presidents supported the student .,The presidents supported the student .,The presidents supported the student happened .,,,,,,,,,,,,,,
ex10897,entailment,The penciller learned that the actor introduced the lyricist .,The actor introduced the lyricist .,The actor introduced the lyricist happened .,,,,,,,,,,,,,,
ex10898,entailment,The photographer learned that the artisans introduced the student .,The artisans introduced the student .,The artisans introduced the student happened .,,,,,,,,,,,,,,
ex10899,entailment,The artisans knew that the architects slept .,The architects slept .,The architects slept happened .,,,,,,,,,,,,,,
ex10900,entailment,The student knew that the curator introduced the lawyer .,The curator introduced the lawyer .,The curator introduced the lawyer happened .,,,,,,,,,,,,,,
ex10901,entailment,The potters forgot that the secretary shouted .,The secretary shouted .,The secretary shouted happened .,,,,,,,,,,,,,,
ex10902,entailment,The tourist remembered that the lawyer admired the secretary .,The lawyer admired the secretary .,The lawyer admired the secretary happened .,,,,,,,,,,,,,,
ex10903,entailment,The administrators knew that the essayist shouted .,The essayist shouted .,The essayist shouted happened .,,,,,,,,,,,,,,
ex10904,entailment,The bakers remembered that the colorist recommended the judges .,The colorist recommended the judges .,The colorist recommended the judges happened .,,,,,,,,,,,,,,
ex10905,entailment,The bakers learned that the artists arrived .,The artists arrived .,The artists arrived happened .,,,,,,,,,,,,,,
ex10906,entailment,The artists knew that the therapist danced .,The therapist danced .,The therapist danced happened .,,,,,,,,,,,,,,
ex10907,entailment,The potter remembered that the dancers introduced the author .,The dancers introduced the author .,The dancers introduced the author happened .,,,,,,,,,,,,,,
ex10908,entailment,The stylist forgot that the colorists mentioned the colorist .,The colorists mentioned the colorist .,The colorists mentioned the colorist happened .,,,,,,,,,,,,,,
ex10909,entailment,The essayists learned that the manager introduced the photojournalists .,The manager introduced the photojournalists .,The manager introduced the photojournalists happened .,,,,,,,,,,,,,,
ex10910,entailment,The planner knew that the scientist performed .,The scientist performed .,The scientist performed happened .,,,,,,,,,,,,,,
ex10911,entailment,The manager forgot that the sculptor recommended the therapists .,The sculptor recommended the therapists .,The sculptor recommended the therapists happened .,,,,,,,,,,,,,,
ex10912,entailment,The photojournalists forgot that the artisan supported the student .,The artisan supported the student .,The artisan supported the student happened .,,,,,,,,,,,,,,
ex10913,entailment,The authors knew that the designers advised the president .,The designers advised the president .,The designers advised the president happened .,,,,,,,,,,,,,,
ex10914,entailment,The students forgot that the doctors slept .,The doctors slept .,The doctors slept happened .,,,,,,,,,,,,,,
ex10915,entailment,The strategists remembered that the banker called the animators .,The banker called the animators .,The banker called the animators happened .,,,,,,,,,,,,,,
ex10916,entailment,The illustrators learned that the potter avoided the photographers .,The potter avoided the photographers .,The potter avoided the photographers happened .,,,,,,,,,,,,,,
ex10917,entailment,The stylist learned that the photographer thanked the sculptors .,The photographer thanked the sculptors .,The photographer thanked the sculptors happened .,,,,,,,,,,,,,,
ex10918,entailment,The singer knew that the bankers shouted .,The bankers shouted .,The bankers shouted happened .,,,,,,,,,,,,,,
ex10919,entailment,The authors knew that the officers introduced the judge .,The officers introduced the judge .,The officers introduced the judge happened .,,,,,,,,,,,,,,
ex10920,entailment,The photographer forgot that the artists danced .,The artists danced .,The artists danced happened .,,,,,,,,,,,,,,
ex10921,entailment,The managers knew that the curators thanked the doctor .,The curators thanked the doctor .,The curators thanked the doctor happened .,,,,,,,,,,,,,,
ex10922,entailment,The photojournalist forgot that the judge admired the directors .,The judge admired the directors .,The judge admired the directors happened .,,,,,,,,,,,,,,
ex10923,entailment,The athlete knew that the writer waited .,The writer waited .,The writer waited happened .,,,,,,,,,,,,,,
ex10924,entailment,The doctors knew that the athlete introduced the illustrators .,The athlete introduced the illustrators .,The athlete introduced the illustrators happened .,,,,,,,,,,,,,,
ex10925,entailment,The architect remembered that the colorists believed the bakers .,The colorists believed the bakers .,The colorists believed the bakers happened .,,,,,,,,,,,,,,
ex10926,entailment,The lyricist knew that the secretary supported the curator .,The secretary supported the curator .,The secretary supported the curator happened .,,,,,,,,,,,,,,
ex10927,entailment,The colorists learned that the officers waited .,The officers waited .,The officers waited happened .,,,,,,,,,,,,,,
ex10928,entailment,The architects forgot that the bankers introduced the essayist .,The bankers introduced the essayist .,The bankers introduced the essayist happened .,,,,,,,,,,,,,,
ex10929,entailment,The strategists forgot that the potters avoided the actor .,The potters avoided the actor .,The potters avoided the actor happened .,,,,,,,,,,,,,,
ex10930,entailment,The students forgot that the directors danced .,The directors danced .,The directors danced happened .,,,,,,,,,,,,,,
ex10931,entailment,The artisans forgot that the potter performed .,The potter performed .,The potter performed happened .,,,,,,,,,,,,,,
ex10932,entailment,The lyricists knew that the author helped the planners .,The author helped the planners .,The author helped the planners happened .,,,,,,,,,,,,,,
ex10933,entailment,The lawyers learned that the architects danced .,The architects danced .,The architects danced happened .,,,,,,,,,,,,,,
ex10934,entailment,The colorist remembered that the manager advised the illustrator .,The manager advised the illustrator .,The manager advised the illustrator happened .,,,,,,,,,,,,,,
ex10935,entailment,The illustrator forgot that the banker arrived .,The banker arrived .,The banker arrived happened .,,,,,,,,,,,,,,
ex10936,entailment,The curators learned that the baker avoided the senator .,The baker avoided the senator .,The baker avoided the senator happened .,,,,,,,,,,,,,,
ex10937,entailment,The singers knew that the bakers resigned .,The bakers resigned .,The bakers resigned happened .,,,,,,,,,,,,,,
ex10938,entailment,The bakers remembered that the director encouraged the colorist .,The director encouraged the colorist .,The director encouraged the colorist happened .,,,,,,,,,,,,,,
ex10939,entailment,The photojournalists remembered that the stylists shouted .,The stylists shouted .,The stylists shouted happened .,,,,,,,,,,,,,,
ex10940,entailment,The potters forgot that the senators recognized the therapists .,The senators recognized the therapists .,The senators recognized the therapists happened .,,,,,,,,,,,,,,
ex10941,entailment,The actors remembered that the director resigned .,The director resigned .,The director resigned happened .,,,,,,,,,,,,,,
ex10942,entailment,The writers forgot that the author avoided the photojournalist .,The author avoided the photojournalist .,The author avoided the photojournalist happened .,,,,,,,,,,,,,,
ex10943,entailment,The illustrator knew that the photojournalist helped the artists .,The photojournalist helped the artists .,The photojournalist helped the artists happened .,,,,,,,,,,,,,,
ex10944,entailment,The writers learned that the athletes waited .,The athletes waited .,The athletes waited happened .,,,,,,,,,,,,,,
ex10945,entailment,The lawyer remembered that the essayist waited .,The essayist waited .,The essayist waited happened .,,,,,,,,,,,,,,
ex10946,entailment,The judge remembered that the professors helped the president .,The professors helped the president .,The professors helped the president happened .,,,,,,,,,,,,,,
ex10947,entailment,The sculptor forgot that the artist arrived .,The artist arrived .,The artist arrived happened .,,,,,,,,,,,,,,
ex10948,entailment,The artists learned that the essayists introduced the stylists .,The essayists introduced the stylists .,The essayists introduced the stylists happened .,,,,,,,,,,,,,,
ex10949,entailment,The illustrator learned that the colorists waited .,The colorists waited .,The colorists waited happened .,,,,,,,,,,,,,,
ex10950,entailment,The lyricist knew that the pencillers called the essayists .,The pencillers called the essayists .,The pencillers called the essayists happened .,,,,,,,,,,,,,,
ex10951,entailment,The stylists forgot that the professors mentioned the sculptor .,The professors mentioned the sculptor .,The professors mentioned the sculptor happened .,,,,,,,,,,,,,,
ex10952,entailment,The scientists learned that the doctors mentioned the athlete .,The doctors mentioned the athlete .,The doctors mentioned the athlete happened .,,,,,,,,,,,,,,
ex10953,entailment,The secretary learned that the artisans resigned .,The artisans resigned .,The artisans resigned happened .,,,,,,,,,,,,,,
ex10954,entailment,The designer forgot that the tourists stopped the colorist .,The tourists stopped the colorist .,The tourists stopped the colorist happened .,,,,,,,,,,,,,,
ex10955,entailment,The artisan learned that the therapists resigned .,The therapists resigned .,The therapists resigned happened .,,,,,,,,,,,,,,
ex10956,entailment,The musician remembered that the doctors stopped the director .,The doctors stopped the director .,The doctors stopped the director happened .,,,,,,,,,,,,,,
ex10957,entailment,The judge forgot that the bakers called the senators .,The bakers called the senators .,The bakers called the senators happened .,,,,,,,,,,,,,,
ex10958,entailment,The musician forgot that the scientist resigned .,The scientist resigned .,The scientist resigned happened .,,,,,,,,,,,,,,
ex10959,entailment,The penciller knew that the actors avoided the planners .,The actors avoided the planners .,The actors avoided the planners happened .,,,,,,,,,,,,,,
ex10960,entailment,The photographers knew that the student shouted .,The student shouted .,The student shouted happened .,,,,,,,,,,,,,,
ex10961,entailment,The athlete remembered that the animators called the potters .,The animators called the potters .,The animators called the potters happened .,,,,,,,,,,,,,,
ex10962,entailment,The colorist remembered that the illustrator slept .,The illustrator slept .,The illustrator slept happened .,,,,,,,,,,,,,,
ex10963,entailment,The author learned that the illustrators recommended the athlete .,The illustrators recommended the athlete .,The illustrators recommended the athlete happened .,,,,,,,,,,,,,,
ex10964,entailment,The photojournalist learned that the presidents called the strategist .,The presidents called the strategist .,The presidents called the strategist happened .,,,,,,,,,,,,,,
ex10965,entailment,The secretary forgot that the lyricists danced .,The lyricists danced .,The lyricists danced happened .,,,,,,,,,,,,,,
ex10966,entailment,The bankers forgot that the manager helped the secretary .,The manager helped the secretary .,The manager helped the secretary happened .,,,,,,,,,,,,,,
ex10967,entailment,The tourist learned that the students danced .,The students danced .,The students danced happened .,,,,,,,,,,,,,,
ex10968,entailment,The designer learned that the secretaries contacted the singers .,The secretaries contacted the singers .,The secretaries contacted the singers happened .,,,,,,,,,,,,,,
ex10969,entailment,The lyricists forgot that the lawyers recommended the animator .,The lawyers recommended the animator .,The lawyers recommended the animator happened .,,,,,,,,,,,,,,
ex10970,entailment,The illustrator forgot that the writers saw the administrators .,The writers saw the administrators .,The writers saw the administrators happened .,,,,,,,,,,,,,,
ex10971,entailment,The tourist knew that the scientist recommended the bankers .,The scientist recommended the bankers .,The scientist recommended the bankers happened .,,,,,,,,,,,,,,
ex10972,entailment,The bankers knew that the essayists arrived .,The essayists arrived .,The essayists arrived happened .,,,,,,,,,,,,,,
ex10973,entailment,The judge knew that the directors called the dancers .,The directors called the dancers .,The directors called the dancers happened .,,,,,,,,,,,,,,
ex10974,entailment,The potter learned that the dancers stopped the bankers .,The dancers stopped the bankers .,The dancers stopped the bankers happened .,,,,,,,,,,,,,,
ex10975,entailment,The professor learned that the colorists avoided the lyricists .,The colorists avoided the lyricists .,The colorists avoided the lyricists happened .,,,,,,,,,,,,,,
ex10976,entailment,The stylist learned that the officer introduced the animators .,The officer introduced the animators .,The officer introduced the animators happened .,,,,,,,,,,,,,,
ex10977,entailment,The planner forgot that the architects slept .,The architects slept .,The architects slept happened .,,,,,,,,,,,,,,
ex10978,entailment,The pencillers remembered that the senator called the athlete .,The senator called the athlete .,The senator called the athlete happened .,,,,,,,,,,,,,,
ex10979,entailment,The authors knew that the directors introduced the professors .,The directors introduced the professors .,The directors introduced the professors happened .,,,,,,,,,,,,,,
ex10980,entailment,The strategist learned that the scientist called the sculptors .,The scientist called the sculptors .,The scientist called the sculptors happened .,,,,,,,,,,,,,,
ex10981,entailment,The strategist learned that the stylists mentioned the essayist .,The stylists mentioned the essayist .,The stylists mentioned the essayist happened .,,,,,,,,,,,,,,
ex10982,entailment,The architect forgot that the artisan danced .,The artisan danced .,The artisan danced happened .,,,,,,,,,,,,,,
ex10983,entailment,The musicians forgot that the sculptor mentioned the professors .,The sculptor mentioned the professors .,The sculptor mentioned the professors happened .,,,,,,,,,,,,,,
ex10984,entailment,The presidents remembered that the singer waited .,The singer waited .,The singer waited happened .,,,,,,,,,,,,,,
ex10985,entailment,The dancer forgot that the tourists avoided the pencillers .,The tourists avoided the pencillers .,The tourists avoided the pencillers happened .,,,,,,,,,,,,,,
ex10986,entailment,The musicians learned that the banker advised the essayist .,The banker advised the essayist .,The banker advised the essayist happened .,,,,,,,,,,,,,,
ex10987,entailment,The colorists remembered that the senator stopped the penciller .,The senator stopped the penciller .,The senator stopped the penciller happened .,,,,,,,,,,,,,,
ex10988,entailment,The illustrators remembered that the authors recognized the doctor .,The authors recognized the doctor .,The authors recognized the doctor happened .,,,,,,,,,,,,,,
ex10989,entailment,The student remembered that the singers called the architects .,The singers called the architects .,The singers called the architects happened .,,,,,,,,,,,,,,
ex10990,entailment,The stylists learned that the baker called the planners .,The baker called the planners .,The baker called the planners happened .,,,,,,,,,,,,,,
ex10991,entailment,The photographer learned that the administrators believed the photojournalists .,The administrators believed the photojournalists .,The administrators believed the photojournalists happened .,,,,,,,,,,,,,,
ex10992,entailment,The photographer remembered that the writers stopped the curator .,The writers stopped the curator .,The writers stopped the curator happened .,,,,,,,,,,,,,,
ex10993,entailment,The strategists knew that the singer encouraged the stylist .,The singer encouraged the stylist .,The singer encouraged the stylist happened .,,,,,,,,,,,,,,
ex10994,entailment,The officer knew that the students waited .,The students waited .,The students waited happened .,,,,,,,,,,,,,,
ex10995,entailment,The lawyer knew that the officer advised the manager .,The officer advised the manager .,The officer advised the manager happened .,,,,,,,,,,,,,,
ex10996,entailment,The planner forgot that the lyricists ran .,The lyricists ran .,The lyricists ran happened .,,,,,,,,,,,,,,
ex10997,entailment,The writers learned that the illustrators danced .,The illustrators danced .,The illustrators danced happened .,,,,,,,,,,,,,,
ex10998,entailment,The photographers knew that the animators shouted .,The animators shouted .,The animators shouted happened .,,,,,,,,,,,,,,
ex10999,entailment,The penciller forgot that the author arrived .,The author arrived .,The author arrived happened .,,,,,,,,,,,,,,
ex11000,entailment,"The potter admired the artisan , and the curators shouted .",The potter admired the artisan .,The potter admired the artisan happened .,,,,,,,,,,,,,,
ex11001,entailment,"The sculptor contacted the planner , and the writer avoided the authors .",The sculptor contacted the planner .,The sculptor contacted the planner happened .,,,,,,,,,,,,,,
ex11002,entailment,"The baker slept , and the dancers danced .",The dancers danced .,The dancers danced happened .,,,,,,,,,,,,,,
ex11003,entailment,"The officers shouted , and the president mentioned the artists .",The president mentioned the artists .,The president mentioned the artists happened .,,,,,,,,,,,,,,
ex11004,entailment,"The doctor recognized the singers , and the therapists slept .",The therapists slept .,The therapists slept happened .,,,,,,,,,,,,,,
ex11005,entailment,"The illustrator recognized the actor , and the secretary supported the officers .",The secretary supported the officers .,The secretary supported the officers happened .,,,,,,,,,,,,,,
ex11006,entailment,"The professors slept , and the lyricist contacted the illustrator .",The lyricist contacted the illustrator .,The lyricist contacted the illustrator happened .,,,,,,,,,,,,,,
ex11007,entailment,"The strategist danced , and the architect avoided the director .",The architect avoided the director .,The architect avoided the director happened .,,,,,,,,,,,,,,
ex11008,entailment,"The judges introduced the curators , and the architect arrived .",The architect arrived .,The architect arrived happened .,,,,,,,,,,,,,,
ex11009,entailment,"The artists mentioned the lyricist , and the author advised the baker .",The artists mentioned the lyricist .,The artists mentioned the lyricist happened .,,,,,,,,,,,,,,
ex11010,entailment,"The senators performed , and the lawyers arrived .",The senators performed .,The senators performed happened .,,,,,,,,,,,,,,
ex11011,entailment,"The photojournalist believed the professor , and the architects thanked the senator .",The photojournalist believed the professor .,The photojournalist believed the professor happened .,,,,,,,,,,,,,,
ex11012,entailment,"The potters waited , and the scientist danced .",The scientist danced .,The scientist danced happened .,,,,,,,,,,,,,,
ex11013,entailment,"The scientists danced , and the photographer saw the actors .",The scientists danced .,The scientists danced happened .,,,,,,,,,,,,,,
ex11014,entailment,"The banker helped the secretaries , and the dancers danced .",The banker helped the secretaries .,The banker helped the secretaries happened .,,,,,,,,,,,,,,
ex11015,entailment,"The doctor contacted the photographer , and the baker danced .",The doctor contacted the photographer .,The doctor contacted the photographer happened .,,,,,,,,,,,,,,
ex11016,entailment,"The administrators thanked the professors , and the student danced .",The administrators thanked the professors .,The administrators thanked the professors happened .,,,,,,,,,,,,,,
ex11017,entailment,"The curator danced , and the animators arrived .",The curator danced .,The curator danced happened .,,,,,,,,,,,,,,
ex11018,entailment,"The author waited , and the curators avoided the lyricist .",The author waited .,The author waited happened .,,,,,,,,,,,,,,
ex11019,entailment,"The therapist introduced the singers , and the athletes helped the lawyers .",The therapist introduced the singers .,The therapist introduced the singers happened .,,,,,,,,,,,,,,
ex11020,entailment,"The officers waited , and the authors admired the animators .",The authors admired the animators .,The authors admired the animators happened .,,,,,,,,,,,,,,
ex11021,entailment,"The actors resigned , and the artisan stopped the author .",The actors resigned .,The actors resigned happened .,,,,,,,,,,,,,,
ex11022,entailment,"The bankers recognized the doctors , and the dancer introduced the sculptor .",The bankers recognized the doctors .,The bankers recognized the doctors happened .,,,,,,,,,,,,,,
ex11023,entailment,"The planners mentioned the stylists , and the photographer stopped the director .",The photographer stopped the director .,The photographer stopped the director happened .,,,,,,,,,,,,,,
ex11024,entailment,"The senator mentioned the potters , and the singers slept .",The singers slept .,The singers slept happened .,,,,,,,,,,,,,,
ex11025,entailment,"The bakers called the judges , and the colorists performed .",The bakers called the judges .,The bakers called the judges happened .,,,,,,,,,,,,,,
ex11026,entailment,"The presidents recommended the photographers , and the photojournalists advised the photojournalist .",The presidents recommended the photographers .,The presidents recommended the photographers happened .,,,,,,,,,,,,,,
ex11027,entailment,"The animator recommended the musicians , and the lawyers encouraged the secretary .",The animator recommended the musicians .,The animator recommended the musicians happened .,,,,,,,,,,,,,,
ex11028,entailment,"The illustrator danced , and the senators saw the actors .",The illustrator danced .,The illustrator danced happened .,,,,,,,,,,,,,,
ex11029,entailment,"The potter shouted , and the bakers introduced the sculptor .",The potter shouted .,The potter shouted happened .,,,,,,,,,,,,,,
ex11030,entailment,"The curators performed , and the writers ran .",The curators performed .,The curators performed happened .,,,,,,,,,,,,,,
ex11031,entailment,"The scientist admired the colorists , and the doctors contacted the banker .",The scientist admired the colorists .,The scientist admired the colorists happened .,,,,,,,,,,,,,,
ex11032,entailment,"The lyricists performed , and the senator mentioned the sculptor .",The senator mentioned the sculptor .,The senator mentioned the sculptor happened .,,,,,,,,,,,,,,
ex11033,entailment,"The dancers shouted , and the lawyers resigned .",The lawyers resigned .,The lawyers resigned happened .,,,,,,,,,,,,,,
ex11034,entailment,"The colorists contacted the dancer , and the judges arrived .",The colorists contacted the dancer .,The colorists contacted the dancer happened .,,,,,,,,,,,,,,
ex11035,entailment,"The architect admired the curators , and the photographer resigned .",The photographer resigned .,The photographer resigned happened .,,,,,,,,,,,,,,
ex11036,entailment,"The musician shouted , and the therapists contacted the writers .",The musician shouted .,The musician shouted happened .,,,,,,,,,,,,,,
ex11037,entailment,"The singers arrived , and the colorists mentioned the artist .",The singers arrived .,The singers arrived happened .,,,,,,,,,,,,,,
ex11038,entailment,"The student ran , and the doctors supported the photojournalists .",The doctors supported the photojournalists .,The doctors supported the photojournalists happened .,,,,,,,,,,,,,,
ex11039,entailment,"The professors encouraged the bankers , and the artist contacted the lawyer .",The artist contacted the lawyer .,The artist contacted the lawyer happened .,,,,,,,,,,,,,,
ex11040,entailment,"The animator slept , and the strategists contacted the authors .",The strategists contacted the authors .,The strategists contacted the authors happened .,,,,,,,,,,,,,,
ex11041,entailment,"The animator ran , and the bankers advised the colorists .",The animator ran .,The animator ran happened .,,,,,,,,,,,,,,
ex11042,entailment,"The director supported the directors , and the judge arrived .",The director supported the directors .,The director supported the directors happened .,,,,,,,,,,,,,,
ex11043,entailment,"The dancer saw the designer , and the architects ran .",The dancer saw the designer .,The dancer saw the designer happened .,,,,,,,,,,,,,,
ex11044,entailment,"The potter introduced the designers , and the tourist recognized the stylist .",The potter introduced the designers .,The potter introduced the designers happened .,,,,,,,,,,,,,,
ex11045,entailment,"The penciller arrived , and the secretary resigned .",The penciller arrived .,The penciller arrived happened .,,,,,,,,,,,,,,
ex11046,entailment,"The potter helped the bakers , and the professor supported the athlete .",The potter helped the bakers .,The potter helped the bakers happened .,,,,,,,,,,,,,,
ex11047,entailment,"The photojournalists thanked the artisan , and the senator slept .",The photojournalists thanked the artisan .,The photojournalists thanked the artisan happened .,,,,,,,,,,,,,,
ex11048,entailment,"The artisan helped the artists , and the potter ran .",The potter ran .,The potter ran happened .,,,,,,,,,,,,,,
ex11049,entailment,"The presidents contacted the doctors , and the writer performed .",The presidents contacted the doctors .,The presidents contacted the doctors happened .,,,,,,,,,,,,,,
ex11050,entailment,"The illustrator arrived , and the lyricists advised the bakers .",The lyricists advised the bakers .,The lyricists advised the bakers happened .,,,,,,,,,,,,,,
ex11051,entailment,"The artisans danced , and the students arrived .",The artisans danced .,The artisans danced happened .,,,,,,,,,,,,,,
ex11052,entailment,"The directors helped the senator , and the photographer contacted the writers .",The photographer contacted the writers .,The photographer contacted the writers happened .,,,,,,,,,,,,,,
ex11053,entailment,"The therapist thanked the planners , and the artist ran .",The artist ran .,The artist ran happened .,,,,,,,,,,,,,,
ex11054,entailment,"The photographers called the lyricist , and the author slept .",The photographers called the lyricist .,The photographers called the lyricist happened .,,,,,,,,,,,,,,
ex11055,entailment,"The athlete called the authors , and the officers admired the doctors .",The athlete called the authors .,The athlete called the authors happened .,,,,,,,,,,,,,,
ex11056,entailment,"The lawyers believed the illustrator , and the sculptors saw the baker .",The lawyers believed the illustrator .,The lawyers believed the illustrator happened .,,,,,,,,,,,,,,
ex11057,entailment,"The artists believed the baker , and the doctors ran .",The doctors ran .,The doctors ran happened .,,,,,,,,,,,,,,
ex11058,entailment,"The stylists shouted , and the scientists stopped the animators .",The stylists shouted .,The stylists shouted happened .,,,,,,,,,,,,,,
ex11059,entailment,"The judges arrived , and the strategist encouraged the student .",The strategist encouraged the student .,The strategist encouraged the student happened .,,,,,,,,,,,,,,
ex11060,entailment,"The planners introduced the administrators , and the penciller advised the essayist .",The penciller advised the essayist .,The penciller advised the essayist happened .,,,,,,,,,,,,,,
ex11061,entailment,"The senators encouraged the essayist , and the artist waited .",The artist waited .,The artist waited happened .,,,,,,,,,,,,,,
ex11062,entailment,"The curator waited , and the designers ran .",The curator waited .,The curator waited happened .,,,,,,,,,,,,,,
ex11063,entailment,"The athletes mentioned the scientist , and the sculptor recognized the doctor .",The athletes mentioned the scientist .,The athletes mentioned the scientist happened .,,,,,,,,,,,,,,
ex11064,entailment,"The directors called the stylist , and the colorist arrived .",The directors called the stylist .,The directors called the stylist happened .,,,,,,,,,,,,,,
ex11065,entailment,"The photographer resigned , and the dancer avoided the student .",The photographer resigned .,The photographer resigned happened .,,,,,,,,,,,,,,
ex11066,entailment,"The planners encouraged the photojournalist , and the student resigned .",The planners encouraged the photojournalist .,The planners encouraged the photojournalist happened .,,,,,,,,,,,,,,
ex11067,entailment,"The curators mentioned the singers , and the sculptors contacted the animators .",The sculptors contacted the animators .,The sculptors contacted the animators happened .,,,,,,,,,,,,,,
ex11068,entailment,"The artisans thanked the singer , and the curator saw the strategist .",The curator saw the strategist .,The curator saw the strategist happened .,,,,,,,,,,,,,,
ex11069,entailment,"The dancer believed the designers , and the authors slept .",The authors slept .,The authors slept happened .,,,,,,,,,,,,,,
ex11070,entailment,"The planners advised the stylist , and the architects introduced the artisan .",The planners advised the stylist .,The planners advised the stylist happened .,,,,,,,,,,,,,,
ex11071,entailment,"The secretaries admired the professors , and the planners mentioned the strategist .",The planners mentioned the strategist .,The planners mentioned the strategist happened .,,,,,,,,,,,,,,
